@lat,@lon,amenity,cuisine,name,opening_hours,diet:vegetarian,diet:vegan
37.9890278,23.7646844,restaurant,,Erythros Grill,,,
37.9521719,23.6901681,restaurant,russian,Βαλεντίνα,,,
37.9507842,23.6916950,restaurant,greek,Μπουρδέτο,,,
37.9510693,23.6999717,restaurant,pizza,Pizza Περικλής,,,
37.9597562,23.6973347,restaurant,,Chicken spot,,,
37.9496888,23.6886841,restaurant,,Κοράλλι,,,
38.0573095,23.8252473,restaurant,greek,Το Αυθαίρετο,"Mo-Fr 21:00-24:00, Sa-Su 12:00-24:00",,
37.9893614,23.7652561,restaurant,greek;regional,Το Σπιτικό Φαγητό,Mo-Sa 11:00 - 18:00,,
37.9813156,23.7675645,restaurant,greek,Γουδιώτικο Τσιπουράδικο,,,
38.0365693,23.7361128,restaurant,greek,Ρούγα,,,
37.9307205,23.6275253,restaurant,seafood,Το αγκυροβόλι του Σωτήρη,,,
37.9352497,23.6416657,restaurant,,Το Τζάκι,,,
37.9371123,23.6412079,restaurant,,Tetzeris,,,
37.9691037,23.7128755,restaurant,greek,Αντετι,,,
37.9699319,23.7131712,restaurant,french,Le Petit Bistrot,,,
37.9696200,23.7131697,restaurant,greek,Το τσιπουράδικο του Αποστόλη,,,
37.9699678,23.7133716,restaurant,greek,Κήπος της Τρώων,,,
37.9697024,23.7132201,restaurant,greek;mediterranean,Οικονόμου,Mo-Su 17:00-00:00,,
37.9408450,23.7127993,restaurant,,Μυρτιά,,,
37.9852543,23.7351296,restaurant,,Μπερεκέτι,,,
37.9289118,23.7075645,restaurant,,Η Μουριά,,,
37.9394395,23.6414433,restaurant,,Speranza,,,
37.9690312,23.7126543,restaurant,,Άστερ,,,
37.9222313,23.7001813,restaurant,greek,Proton γεύσεις,,,
37.9283257,23.7052318,restaurant,,Vietnam,,,
37.9469571,23.7147959,restaurant,,Σαββας,,,
37.9529914,23.6110723,restaurant,seafood,Το Λιμανάκι,,,
38.0916994,23.8199599,restaurant,,,,,
37.9606172,23.6992829,restaurant,,Φοίνικες,17:00-00:30,,
38.1048948,23.7381015,restaurant,greek,Ο Νικόλας,,,
38.0786287,23.7349447,restaurant,,Μακαρούνες,,,
37.9493026,23.6566856,restaurant,regional,Di Bella,19:00+,,
