@lat,@lon,amenity,cuisine,name,opening_hours,diet:vegetarian,diet:vegan
41.1641739,16.7527954,restaurant,pizza;regional;seafood;meat,PUCCE DI PUCCIARIA,Mo-Su 07:00-22:00,,
40.9538559,17.3053924,restaurant,,Tamborr Legend Bar & Restaurant,,,
41.1250039,16.8659610,restaurant,,El Pedro,,,
40.9529970,17.3033261,restaurant,,Vini & Panini,,,
41.0625993,17.0927305,restaurant,,La Cantina dei Briganti,,,
40.9535176,17.3003099,restaurant,chinese,Pechino,,,
41.1277576,16.8714700,restaurant,,L'Osteria del Borgo Antico,"Th-Tu 12:00-15:30, 19:00-01:00",,
40.9534001,17.3016216,restaurant,italian;pizza,Ohama,,,
41.0038758,16.8782605,restaurant,,Le Plus Bon,,,
41.1375270,16.8369357,restaurant,italian,Eataly Bari,Mo-Fr-Su 10:00-23:00; Sa 10:00-00:00,,
40.9522576,17.2937269,restaurant,pizza,El Dorado Cafè,"Su 07:00-13:00; Mo 06:00-21:00; Tu 06:00-14:00; We-Fr 0600:24:00; Sa 06:30-13:00, 17:00-24:00",,
40.9536776,17.2960047,restaurant,pizza,Boombeer Pizzeria di Saverio Mandriota,Mo-Su 19:00-23:00,,
41.1073687,16.6913768,restaurant,,Fico,,,
41.1068836,16.6909601,restaurant,,,,,
41.1982496,16.5981933,restaurant,,Tournee du Chat Noir,,,
41.0603115,17.0936230,restaurant,"seafood,italian",,,,
41.1307904,16.5490596,restaurant,burger;italian,Primi Di Tutto,"Tu-Su 08:30-15:00,18:00-21:00",,
41.1902514,16.6641150,restaurant,pizza;italian,Il Pomodoro Beach,,,
41.1888978,16.6732420,restaurant,regional,Hostaria San Domenico,,,
41.1883096,16.6656414,restaurant,pizza;regional,Pizzeria L'oasi,,,
41.1661205,16.7481706,restaurant,pasta;pizza,La tana dell’ artista,,,
41.1030015,16.9339013,restaurant,,Pizzeria Da Nico,,,
40.9688069,17.1166134,restaurant,,Terrasse Belvedere,,,
41.1263654,16.8691715,restaurant,,La Pazzeria,,,
41.1279628,16.8719628,restaurant,mediterranean;italian,Black & White,,,
41.1288617,16.8720965,restaurant,,Le Nichie,,,
41.1194248,16.8717447,restaurant,mediterranean;italian,Peppo,,,
41.1873506,16.6747221,restaurant,,Osteria Scvnazz Giovinazzo,,,
41.1215364,16.8684749,restaurant,italian;regional;coffee_shop;wine,Mamapulia,,,
41.0671436,16.9267879,restaurant,,Gamberosso triggiano,,,
40.9522333,17.2986037,restaurant,,O Capitano restaurant,,,
40.9510265,17.2984248,restaurant,,Primo pasta bar,,,
41.1265417,16.8692255,restaurant,,La Risto Pizza Dregher,,,
41.1207142,16.8784084,restaurant,,La Dolce Vita,"Tu, Th 12:00-15:00, 19:30-01:30; We, Fr-Sa 19:30-01:30; Su 19:30-00:00",,
41.1236366,16.8744728,restaurant,,Mezcla,"12:30-15:00,19:00-01:00",,
41.0865975,16.7867525,restaurant,,The Butcher - beccheria l'Erede,,,
41.1235256,16.8757440,restaurant,japanese,Xuan,,,
41.1230865,16.8731056,restaurant,pizza;italian,Tiella,,,
41.1186605,16.8677135,restaurant,japanese,MODE,,,
41.1367991,16.8380273,restaurant,,Birrificio Bari,,,
41.0762679,16.8702939,restaurant,pizza,,,,
41.0729516,16.8707031,restaurant,pizza,,,,
40.9550269,16.9178954,restaurant,,,,,
41.2049638,16.6005216,restaurant,,XO,,,
41.0976221,16.9602178,restaurant,,Baia bistrot,,,
41.1257431,16.8680666,restaurant,,,,,
41.1029094,16.8840032,restaurant,,,,,
41.1162755,16.8685229,restaurant,,Ristorante Farhà,,,
41.0333941,16.8757285,restaurant,,Braceria da Mimmo,,,
40.9594708,17.2904076,restaurant,,Via col vento,,,
41.1093864,16.6888978,restaurant,japanese,matsu,,,
41.0724874,16.8699581,restaurant,pizza,,,,
41.0760654,16.8646828,restaurant,pizza,,,,
40.9843977,17.1076678,restaurant,,Masseria Petrullo,,,
40.9546969,16.9213155,restaurant,italian_pizza,,,,
40.9532709,17.3062233,restaurant,italian,Salsamenteria,,,
41.0639058,17.0869884,restaurant,italian,Ristorante Al Bel Paese,,,
41.0628608,17.0892930,restaurant,italian,Antichità,,,
41.0628708,17.0921890,restaurant,italian;fish,Il Rifugio del Pescatore,,,
41.0609679,17.0913329,restaurant,pizza,L'archetto,,,
41.0627319,17.0920332,restaurant,fried_food,Streetfood 67,,,
41.0610345,17.0913592,restaurant,,Mangiafuoco Gourmet,,,
40.9503784,17.3035603,restaurant,,Filo d'olio,,,
41.1279796,16.5571824,restaurant,pizza,Il gioco dei sensi,,,
40.9522990,17.3055479,restaurant,seafood,Piazza Palmieri Ristorante,,,
40.9527073,17.3021225,restaurant,,Avamposto 11,,,
41.1059644,16.6898862,restaurant,mediterranean,Artu' X Tu,,,
40.9528462,17.3032405,restaurant,,Garibaldi Steakhouse,,,
41.1587106,16.7495315,restaurant,regional,Artemisia,,,
41.1143306,16.8688785,restaurant,italian,Paoletti,,,
41.1064219,16.6890660,restaurant,italian,Lilo',,,
41.1102088,16.6838212,restaurant,pizza,Il Grifone,,,
41.1676731,16.7427177,restaurant,,L'Incanto,,,
41.1069908,16.8532682,restaurant,,Tabula Rasa,,,
41.1112186,16.9217257,restaurant,,Assudest,,,
41.1106985,16.8742757,restaurant,,DaiKi Japanese Restaurant,,,
41.1482550,16.7847733,restaurant,,Jo&Le,,,
40.9477089,17.3072970,restaurant,,Porto Rosso,,,
40.9960331,17.2191455,restaurant,pizza,Pizzeria Osteria Bella 'Mbriana,"Jan-Jun Mo-Su 00:00-03:00,12:00-16:00,19:30-24:00; Jul-Aug Mo-Su 00:00-03:00,19:30-24:00; Sep-Dec Mo-Su 00:00-03:00,12:00-16:00,19:30-24:00",,
41.1086262,16.8761258,restaurant,,Est!,,,
41.1233601,16.8681209,restaurant,,Il Canto Dei Bischeri,,,
41.1230977,16.8760309,restaurant,,PerBacco,,,
41.0966800,16.8322772,restaurant,,Vesuvya,,,
41.0959014,16.7932216,restaurant,,Hotel Giardino,,,
41.1278500,16.8714107,restaurant,,L'Osteria dell Borgo Antico,,,
41.1896494,16.6741589,restaurant,,,,,
41.1896020,16.6748428,restaurant,regional,OPA OPA on the Beach,,,
41.1085836,16.6923799,restaurant,pizza,,,,
41.1944128,16.6381234,restaurant,pizza,Torre Gavetone,,,
40.9659138,16.5765824,restaurant,pizza,Bar Pizzeria del Parco,,,
41.1166009,16.8659026,restaurant,,La svolta,,,
41.1280209,16.8722504,restaurant,,canarute,,,
40.9655761,16.5762147,restaurant,pizza;fast_food,Zona Viva,19:00-02:00,,
40.9649239,16.5757214,restaurant,meat,Braceria Caputi,20:00-00:00,,
40.9543590,16.5492254,restaurant,regional,,,,
41.1191554,16.8834758,restaurant,italian,Ristopizza Al Cantuccio2 da Ivan,,,
41.1235574,16.8750988,restaurant,regional;italian;mediterranean,Al Sorso Preferito,,,
41.1944416,16.6261389,restaurant,italian;mediterranean;regional;pasta,Ricomincio da 3,,,
41.1066949,16.6905909,restaurant,pizza,Ragno Verde,,,
41.0854320,16.9979019,restaurant,fish,Meltemi,,,
40.9499708,17.3028065,restaurant,pizza,Ai Portici,,yes,yes
40.9532367,17.3062346,restaurant,,Carlo Quinto,,,
