@lat,@lon,amenity,cuisine,name,opening_hours,diet:vegetarian,diet:vegan
53.3409285,-6.2654196,restaurant,chinese,Lucky Tortoise Dumpling Company,"Mo-Sa 12:00-22:00, Su 12:00-20:00",,
53.3434063,-6.2646759,restaurant,,Havana,,,
53.3488762,-6.2788256,restaurant,meat,My Meat Wagon,,,
53.3861133,-6.3761909,restaurant,regional,Cottage Cafe,,,
53.3725226,-6.3312219,restaurant,,Halfway House,,,
53.3318042,-6.2753664,restaurant,,Clanbrassil House,,,
53.3135304,-6.2732037,restaurant,indian,Mehek,,,
53.3137439,-6.2732767,restaurant,nepalese,Lumanti of Nepal,,,
53.3207553,-6.2652420,restaurant,,Mother Reilly's Bar & Restaurant,,,
53.3337524,-6.2624872,restaurant,,Cocu Kitchen,Mo-Fr 08:00-18:00,,
53.3532944,-6.2594508,restaurant,asian,Kanoodle,,,
53.2765452,-6.2148103,restaurant,pizza,Pizzicato,,,
53.3342331,-6.2658944,restaurant,,Camden Kitchen,"Tu-Fr 12:00-14:30,17:30-22:00; Sa-Su 05:30-22:00",,
53.3420321,-6.2639699,restaurant,chinese,Duck - Hong Kong BBQ,Mo-Su 12:00-20:00,,
53.3428171,-6.2802083,restaurant,pizza,Proof Pizza,,,
53.3434669,-6.2699499,restaurant,,FX Buckley Steakhouse,,,
53.3114556,-6.2829849,restaurant,italian,Bellagio,"Mo-Th 07:00+; Fr-Sa 12:30-15:00,18:00+; Su 12:30-21:30",,
53.3113995,-6.2830184,restaurant,indian,Vermillion,,,
53.3096758,-6.2833604,restaurant,,JD's Steakhouse,"Mo-Th 17:00-22:00, Fr-Sa 17:00-23:00, Su 16:00-22:00",,
53.3100607,-6.2831764,restaurant,,Vaughan's Eatery,"Mo 12:00-15:00, 18:00-21:00, Tu-Th 12:00-15:00, 18:00-22:00, Fr 12:00-22:00, Sa 13:00-22:00, Su 13:00-21:00",,
53.3101411,-6.2827790,restaurant,thai,Sawadee,"Mo-Th 17:00-23:00, Fr-Sa 17:00-23:30",,
