47.2198457,-1.5456095,"Le Lycée Clemenceau, «Le Grand Lycée»",information,,,,,,Panneau hors parcours
47.2168592,-1.5550095,Une rue héritée du Moyen Âge,information,,,,,,Panneau hors parcours
47.2175949,-1.5415995,Consigne bagages,information,,,,,,
47.2173612,-1.5422484,,information,,,,,,
47.2175283,-1.5417057,,information,,,,,,
47.2175245,-1.5423946,,information,,,,,,
47.2175756,-1.5417251,,information,,,,,,
47.2164582,-1.5414165,,information,,,,,,
47.2164717,-1.5414080,,information,,,,,,
47.2164908,-1.5413440,,information,,,,,,
47.1825248,-1.5721671,Promenade de l'Ilette et de la Jaguère,information,,,,,,
47.1821322,-1.5720915,,information,,,,,,
47.1941259,-1.5316382,salle jolio Curie a été démolie,information,,,,,,
47.1569362,-1.5971048,,information,,,,,,
47.2078204,-1.5598499,Le jardin de l'évolution,information,,,,,,
47.2078253,-1.5598510,Une visite commentée du jardin,information,,,,,,
47.2078084,-1.5598472,La station météoorologique du jardin de l'île Mabon,information,,,,,,
47.2078023,-1.5598458,Les oiseaux du jardin,information,,,,,,
47.2077965,-1.5598445,Les insectes du jardin,information,,,,,,
47.2076736,-1.5595490,"Relevé n°12 du 04 juin 2004 (R12 040604), pré-pelouse à thérophytes",information,,,,,,
47.2075995,-1.5595708,"Relevé n°11 du 16 avril 2004 (R11 160404), fourrés à buddleia",information,,,,,,
47.2074388,-1.5595590,"Relevé n°7 du 16 avril 2004 (R7 160404), fourrés à buddleia",information,,,,,,
47.2073906,-1.5595422,"Relevé n°3 du 23 mars 2004 (R3 230304), pré-pelouse à thérophytes",information,,,,,,
47.2077516,-1.5598344,Le plan du jardin,information,,,,,,
47.2077477,-1.5598335,Relevé de la strate arborée du jardin effectué de mars à juillet 2004,information,,,,,,
47.2077396,-1.5598317,Relevé de la strate arbustive et grimpante du jardin effectué de mars à juillet 2004,information,,,,,,
47.2077353,-1.5598307,"Relevé de la strate herbacée et muscinale du jardin, effectué de mars à juillet 2004",information,,,,,,
47.2077315,-1.5598298,"Relevé de la strate herbacée et muscinale du jardin, effectué de mars à juillet 2004",information,,,,,,
47.2074669,-1.5597701,Herbier prélevé sur le site en avril et juillet 2004,information,,,,,,
47.2074706,-1.5597709,"Herbier prélevé sur le site en juin, juillet 2004 et mars 2005",information,,,,,,
47.2074741,-1.5597717,Herbier prélevé sur le site en juin 2004 et mars 2005,information,,,,,,
47.2074774,-1.5597725,Herbier prélevé sur le site en juin 2004,information,,,,,,
47.2074813,-1.5597734,Herbier prélevé sur le site en avril et juin 2004,information,,,,,,
47.2074574,-1.5597679,Comment fabriquer un herbier,information,,,,,,
47.2074534,-1.5597670,Le passager de l'état des lieux au projet,information,,,,,,
47.2074496,-1.5597661,Les transformationsdu jardin,information,,,,,,
47.2073299,-1.5597381,Buddleja davidii,information,,,,,,
47.2073276,-1.5597376,Populus x euramericana,information,,,,,,
47.2073177,-1.5596243,"Relevé n°1 du 23 mars 2004 (R1 230304), fourrés à buddleia",information,,,,,,
