37.9964143,23.7349222,Αντιαεροπορικό Καταφύγιο,attraction,,,,,,
37.9725578,23.7321332,Κωνσταντίνος Τσάτσος,artwork,,,,,,
37.9725811,23.7321192,Ιωάννα Τσάτσου,artwork,,,,,,
37.9960973,23.7342383,Victory Inn Hotel,hotel,,,,,,
37.9753504,23.7471885,,artwork,,,,,,
37.9755096,23.7468739,,artwork,,,,,,
37.9767687,23.7298724,,artwork,,,,,,
37.9838729,23.7369940,When in Athens,hostel,,,,,,
37.9774372,23.7276664,,apartment,,,,,,
37.9811920,23.7288244,Συνάντηση Γ' 2003,artwork,,,,,,
37.9990385,23.7258894,Ιστορική Οικία Μιχαήλ Βόδα Σούτσου,attraction,,,,,,
37.9674809,23.7130465,Κρήνη Κοίλης,information,,,,,,
37.9689396,23.7202191,Λοφοσ Μουσων: Διατειχισμα - Διαμορφωσεισ & Ανδηρο Πικιωνι,information,,,,,,
37.9699135,23.7203102,Διατειχισμα,information,,,,,,
37.9677502,23.7326084,,apartment,,,,,,
37.9701941,23.7320795,Η Πυλη Το Αδριανου,information,,,,,,
37.9696828,23.7287383,Βορεια Και Νοτια Κλιτυσ Ακροπολεωϛ,information,,,,,,
37.9701408,23.7283567,Αρχαιοι Οδικοι Εξονεϛ - Ι.Ν. Αγιασ Παρασκευηϛ,information,,,,,,
37.9702665,23.7278903,Θεατρο Του Διονυσου Ελευθερεωϛ,information,,,,,,
37.9702357,23.7277761,Το Κοιλον Του Θεατρο Του Διονυσου,information,,,,,,
37.9707051,23.7265712,Το Ιερο Του Ασκλπιου,information,,,,,,
37.9701684,23.7276695,Θεατρο Του Διονυσου - Το σκηνικὁ οικοδὁμημα,information,,,,,,
37.9708576,23.7255822,Χαλκουργεια,information,,,,,,
37.9716981,23.7254766,"A. Τα Προπυλαια, B. Το Ιερο Τηϛ Αθηναϛ Υγιειαϛ Και Τηϛ Υγιειαϛ",information,,,,,,
37.9717585,23.7255602,Το Αγαλμα Τηϛ Αθηναϛ Προμαχου,information,,,,,,
37.9716339,23.7257073,"A. Το Ιερο Τηϛ Αρτεμιδοϛ Βραυρωνιαϛ Η, B. Χαλκοθηκη",information,,,,,,
37.9714416,23.7254738,Ο Ναοϛ Τηϛ Αθηναϛ Νικηϛ,information,,,,,,
37.9716778,23.7260577,Ο Παρθενων,information,,,,,,
37.9715507,23.7271870,Ο Παρθενων,information,,,,,,
37.9717409,23.7264209,Ο «Αρχαιοϛ Ναοϛ» Τηϛ Αθηναϛ,information,,,,,,
37.9719666,23.7266787,Το Ερεχθειον,information,,,,,,
37.9721691,23.7267162,Το Ερεχθειον,information,,,,,,
37.9716496,23.7273967,Ο Ναοϛ Τηϛ Ρωμεϛ Και Του Αυγουστου,information,,,,,,
37.9717563,23.7247948,Το Μνημειο Του Αγριππα,information,,,,,,
37.9716371,23.7245417,Η Δυτικη Πυλη Τηϛ Οχυρωσηϛ Του 3ου ΑΙ. Μ.Χ.,information,,,,,,
37.9713217,23.7244331,Ο Λοφοϛ Τηϛ Ακροποληϛ,information,,,,,,
37.9711894,23.7248137,Το Ωδειο Ηρωδου Αττικου,information,,,,,,
37.9708923,23.7281537,Η Παναγια Σπηλιωτισσα,information,,,,,,
37.9708896,23.7281448,Το Χορηγικο Μνημειο Του Θρασυλλου,information,,,,,,
37.9696267,23.7284013,Πανιδα,information,,,,,,
37.9696279,23.7284247,Βλαστηση - Χλωριδα,information,,,,,,
