45.7597125,4.8311707,Galerie Emir,gallery,,,,,,
45.7763975,4.8113640,,picnic_site,,,,,,
45.7816863,4.8735264,Les cinq âges de la vie,artwork,,,,,,
45.7832219,4.8788749,Mur passage,artwork,,,,,,
45.7865593,4.8123336,,picnic_site,,,,,,
45.7664892,4.8328348,Hôtel Le Saint-Pierre des Terreaux,hotel,,,,,,
45.7659472,4.8322198,Hôtel de Paris,hotel,,,,,,
45.7638884,4.8339694,Modern' Hôtel,hotel,,,,,,
45.7637297,4.8333817,Hôtel de Bretagne,hotel,,,,,,
45.7650237,4.8337087,Le Boulevardier,hotel,,,,,,
45.7643374,4.8597295,Le Richelieu,hotel,,,,,,
45.7755516,4.8565249,,information,,,,,,
45.7759996,4.8564890,,information,,,,,,
45.7616727,4.8726231,,artwork,,,,,,
45.7454996,4.8498304,Staycity Rue Garibaldi,hotel,,,,,,
45.7592812,4.8242752,Auberge de Jeunesse du Vieux Lyon,hostel,,,,,,
45.7353421,4.8100311,,artwork,,,,,,"à 2,3 m de haut, une statuette féminine de 0,6 m"
45.7714963,4.8366000,Coste-Labaume 1840-1910,artwork,,,,,,
45.7696336,4.8367512,L'escalier des Feuillants,information,,,,,,
45.7696253,4.8367116,,viewpoint,,,,,,
45.7625594,4.8218462,Pape Jean-Paul II,artwork,,,,,,
45.7645967,4.8332531,,information,,,,,,
45.7696656,4.8290683,,viewpoint,,,,,,Grand escalier hélicoïdal
45.7695506,4.8285652,,viewpoint,,,,,,
45.7779402,4.8279752,Mur des canuts,artwork,,,,,,
45.7727065,4.8413194,,artwork,,,,,,"Flacking : mosaic, sidewalk’s plaster"
45.7448462,4.8696072,Galerie Cinéma 1,gallery,,,,,,
45.7720303,4.8346704,,viewpoint,,,,,,
45.7710375,4.8435507,,artwork,,,,,,"Flacking : mosaic, sidewalk’s plaster"
45.7664955,4.8455571,,artwork,,,,,,"Flacking : mosaic, sidewalk’s plaster"
45.7719722,4.8347209,,information,,,,,,
45.7561934,4.8241272,Musée des Automates,museum,,,,,,
